move,x1,x11,x2,x3,x4,x5,x6,x7,x8,y1,y11,y2,y3,y4,y5,y6,y7,y8,shwidth,splength,lhnsh,rhnsh,lelsh,relsh
0,0.0,0.030000000000000027,-0.050000000000000044,-0.10000000000000003,-0.14,0.040000000000000036,0.07999999999999996,0.08999999999999997,-0.050000000000000044,0.0,0.32,-0.010000000000000009,0.15999999999999998,0.33,0.009999999999999953,0.19,0.36999999999999994,0.31,0.09219544457292896,0.3151586901863885,0.10632406806687503,0.10288807121131056,0.05394107961911513,0.05183761359026335
0,0.0,0.040000000000000036,-0.040000000000000036,-0.09000000000000002,-0.13,0.050000000000000044,0.08999999999999997,0.09999999999999998,-0.040000000000000036,0.0,0.32,-0.010000000000000009,0.15999999999999998,0.33,0.009999999999999953,0.19,0.37999999999999995,0.31,0.09219544457292896,0.315,0.10927738553408961,0.10293990399606508,0.053968253968254026,0.05186372825871596
0,0.0,0.040000000000000036,-0.04999999999999999,-0.09000000000000002,-0.13,0.050000000000000044,0.07999999999999996,0.08999999999999997,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.15999999999999998,0.33,0.009999999999999953,0.19,0.36999999999999994,0.31,0.10198039027185572,0.3150396800404673,0.1172514789667885,0.11306581752766394,0.059070891961084254,0.05653290876383197
0,0.0,0.040000000000000036,-0.04999999999999999,-0.09000000000000002,-0.13,0.050000000000000044,0.07999999999999996,0.08999999999999997,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.15999999999999998,0.33,0.009999999999999953,0.19,0.36999999999999994,0.31,0.10198039027185572,0.3150396800404673,0.1172514789667885,0.11306581752766394,0.059070891961084254,0.05653290876383197
0,0.0,0.040000000000000036,-0.04999999999999999,-0.09000000000000002,-0.13,0.050000000000000044,0.07999999999999996,0.08999999999999997,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.15999999999999998,0.34,0.009999999999999953,0.19,0.36999999999999994,0.31,0.10198039027185572,0.3150396800404673,0.1172514789667885,0.1162191970511937,0.059070891961084254,0.05653290876383197
0,0.0,0.030000000000000027,-0.06,-0.09000000000000002,-0.13,0.050000000000000044,0.07999999999999996,0.08999999999999997,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.16999999999999998,0.34,0.009999999999999953,0.19,0.36999999999999994,0.31,0.11180339887498952,0.3151586901863885,0.12849689608331233,0.12662236873388735,0.06473629443959511,0.0647362944395951
0,0.0,0.040000000000000036,-0.04999999999999999,-0.08000000000000002,-0.12,0.06000000000000005,0.07999999999999996,0.08999999999999997,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.16999999999999998,0.35000000000000003,0.009999999999999953,0.19,0.36999999999999994,0.32,0.11180339887498952,0.3200390601161052,0.12619939590766321,0.12811888852650222,0.06326870452616244,0.06374911161063143
0,0.0,0.040000000000000036,-0.06,-0.09000000000000002,-0.12,0.06000000000000005,0.07999999999999996,0.08999999999999997,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.16999999999999998,0.35999999999999993,0.009999999999999953,0.19,0.36999999999999994,0.32,0.12165525060596444,0.3200390601161052,0.13731978893266475,0.1424839786051079,0.0688437934990796,0.069366532922407
0,0.0,0.040000000000000036,-0.06,-0.09000000000000002,-0.12,0.06000000000000005,0.06999999999999995,0.08999999999999997,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.16999999999999998,0.35999999999999993,0.009999999999999953,0.19,0.35999999999999993,0.32,0.12165525060596444,0.3200390601161052,0.13353202996511676,0.1424839786051079,0.06852823587066165,0.069366532922407
0,0.0,0.040000000000000036,-0.06,-0.09000000000000002,-0.12,0.050000000000000044,0.06999999999999995,0.07999999999999996,-0.06,0.0,0.32,-0.010000000000000009,0.18,0.35999999999999993,0.009999999999999953,0.19,0.35999999999999993,0.32,0.11180339887498952,0.32015621187164245,0.12267347100251498,0.13089746499250252,0.06324555320336762,0.06717287489717276
0,0.0,0.040000000000000036,-0.04999999999999999,-0.08999999999999997,-0.10999999999999999,0.06000000000000005,0.07000000000000006,0.08999999999999997,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.18,0.35999999999999993,0.009999999999999953,0.19,0.35999999999999993,0.32,0.11180339887498952,0.3200390601161052,0.12271837618527791,0.13094538060572072,0.06297870129800479,0.06783013716581028
0,0.0,0.040000000000000036,-0.06,-0.08999999999999997,-0.12,0.050000000000000044,0.07000000000000006,0.07999999999999996,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.18,0.35999999999999993,0.009999999999999953,0.19,0.35999999999999993,0.32,0.11180339887498952,0.3200390601161052,0.12271837618527791,0.13094538060572072,0.06326870452616244,0.06719746383396014
0,0.0,0.040000000000000036,-0.04999999999999999,-0.08999999999999997,-0.12,0.06000000000000005,0.08000000000000007,0.08999999999999997,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.16999999999999998,0.34,0.009999999999999953,0.19,0.36999999999999994,0.32,0.11180339887498952,0.3200390601161052,0.12619939590766321,0.12469146692279534,0.06326870452616244,0.0644156626400831
0,0.0,0.040000000000000036,-0.06,-0.08999999999999997,-0.13,0.050000000000000044,0.08000000000000007,0.08999999999999997,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.16999999999999998,0.35000000000000003,0.0,0.19,0.36999999999999994,0.32,0.11045361017187265,0.3200390601161052,0.1284404491858531,0.12657212492066297,0.0663861971061695,0.06297947641571235
0,0.0,0.040000000000000036,-0.04999999999999999,-0.08999999999999997,-0.12999999999999995,0.050000000000000044,0.08000000000000007,0.09999999999999998,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.15999999999999998,0.34,0.0,0.18,0.36999999999999994,0.31,0.10049875621120893,0.3150396800404673,0.11910412860552576,0.11453069281628107,0.05821267357920694,0.05571156376849862
0,0.0,0.040000000000000036,-0.06,-0.09999999999999998,-0.13999999999999996,0.050000000000000044,0.08000000000000007,0.09999999999999998,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.15999999999999998,0.33,0.0,0.18,0.35999999999999993,0.31,0.11045361017187265,0.3150396800404673,0.12742835197337318,0.12246008962775297,0.0639789008041779,0.06123004481387648
0,0.0,0.04999999999999999,-0.050000000000000044,-0.10000000000000003,-0.15000000000000002,0.04999999999999999,0.09000000000000002,0.10999999999999993,-0.040000000000000036,0.0,0.32,-0.010000000000000009,0.15999999999999998,0.33,0.0,0.18,0.35999999999999993,0.31,0.10049875621120893,0.3150396800404673,0.11642534715841384,0.1130551235335173,0.05882133645341841,0.05652756176675863
0,0.0,0.03999999999999998,-0.06,-0.11000000000000004,-0.16000000000000003,0.04999999999999999,0.09000000000000002,0.10999999999999993,-0.050000000000000044,0.0,0.31,0.0,0.14999999999999997,0.32,0.0,0.16999999999999998,0.34,0.31,0.10999999999999999,0.3100403199585499,0.12249338508187552,0.11894814247469127,0.061961857473242836,0.05609762992520241
0,0.0,0.04999999999999999,-0.04999999999999999,-0.10000000000000003,-0.16000000000000003,0.06,0.10000000000000003,0.11999999999999994,-0.040000000000000036,0.0,0.32,0.0,0.14999999999999997,0.31,0.0,0.15999999999999998,0.33,0.31,0.10999999999999999,0.3150396800404673,0.11711261776296654,0.11485265996597313,0.05758533258536633,0.055207417455134494
0,0.0,0.04999999999999999,-0.04999999999999999,-0.10999999999999999,-0.18,0.04999999999999999,0.10000000000000003,0.11999999999999994,-0.040000000000000036,0.0,0.32,0.0,0.14999999999999997,0.3,0.0,0.15999999999999998,0.33,0.32,0.09999999999999998,0.3200390601161052,0.10540668246753297,0.10216117194158168,0.052378152242288256,0.05047975836306525
0,0.0,0.04999999999999999,-0.06,-0.12,-0.19,0.04999999999999999,0.10000000000000003,0.11999999999999994,-0.040000000000000036,0.0,0.33,0.0,0.14999999999999997,0.29,0.0,0.16999999999999998,0.33,0.33,0.10999999999999999,0.330037876614185,0.1124346136456682,0.10592283297659852,0.05906003838499583,0.05384546781676894
0,0.0,0.06,-0.04999999999999999,-0.10999999999999999,-0.19,0.06,0.11000000000000004,0.13999999999999996,-0.03999999999999998,0.0,0.33,0.0,0.14999999999999997,0.27999999999999997,0.0,0.15999999999999998,0.32,0.32,0.10999999999999999,0.3251538097577822,0.1115882035411612,0.10590510035588653,0.05670965408463249,0.05465426924193843
0,0.0,0.06,-0.04999999999999999,-0.12,-0.19,0.06,0.11000000000000004,0.13999999999999996,-0.03999999999999998,0.0,0.33,0.0,0.13999999999999996,0.26999999999999996,0.0,0.15999999999999998,0.32,0.33,0.10999999999999999,0.3301514803843836,0.10989903623388882,0.10133286053326042,0.05585121125065361,0.05215098053385191
0,0.0,0.06,-0.04999999999999999,-0.12,-0.2,0.06,0.11000000000000004,0.13999999999999996,-0.03999999999999998,0.0,0.33,0.0,0.13999999999999996,0.25999999999999995,0.0,0.15999999999999998,0.32,0.33,0.10999999999999999,0.3301514803843836,0.10989903623388882,0.10000963256359151,0.05585121125065361,0.05215098053385191
0,0.0,0.06,-0.04999999999999999,-0.12,-0.2,0.06,0.11000000000000004,0.14999999999999997,-0.03999999999999998,0.0,0.33,0.0,0.13999999999999996,0.25999999999999995,0.0,0.14999999999999997,0.31,0.33,0.10999999999999999,0.3301514803843836,0.10755071344859943,0.10000963256359151,0.052680445687163305,0.05215098053385191
0,0.0,0.06,-0.04999999999999999,-0.12,-0.2,0.06,0.11000000000000004,0.14999999999999997,-0.03999999999999998,0.0,0.33,0.0,0.13999999999999996,0.25999999999999995,0.0,0.14999999999999997,0.31,0.33,0.10999999999999999,0.3301514803843836,0.10755071344859943,0.10000963256359151,0.052680445687163305,0.05215098053385191
0,0.0,0.06,-0.04999999999999999,-0.12,-0.2,0.06,0.11000000000000004,0.14999999999999997,-0.03999999999999998,0.0,0.33,0.0,0.13999999999999996,0.25999999999999995,0.0,0.14999999999999997,0.31,0.33,0.10999999999999999,0.3301514803843836,0.10755071344859943,0.10000963256359151,0.052680445687163305,0.05215098053385191
0,0.0,0.06,-0.04999999999999999,-0.12,-0.2,0.06,0.11000000000000004,0.14999999999999997,-0.03999999999999998,0.0,0.33,0.0,0.13999999999999996,0.26999999999999996,0.0,0.14999999999999997,0.31,0.33,0.10999999999999999,0.3301514803843836,0.10755071344859943,0.10290906291166874,0.052680445687163305,0.05215098053385191
0,0.0,0.04999999999999999,-0.06,-0.13,-0.2,0.04999999999999999,0.10000000000000003,0.13999999999999996,-0.040000000000000036,0.0,0.33,0.0,0.13999999999999996,0.27999999999999997,0.0,0.15999999999999998,0.32,0.33,0.10999999999999999,0.330037876614185,0.11079241776741168,0.10433786329849612,0.05587043603852742,0.052168931649248046
0,0.0,0.06,-0.06,-0.12,-0.2,0.04999999999999999,0.11000000000000004,0.13999999999999996,-0.040000000000000036,0.0,0.33,0.0,0.14999999999999997,0.27999999999999997,0.0,0.15999999999999998,0.32,0.33,0.10999999999999999,0.3301514803843836,0.11075429455090167,0.10430196106770383,0.05693389052144826,0.0538269398121543
0,0.0,0.06,-0.06,-0.12,-0.19,0.06,0.11000000000000004,0.13999999999999996,-0.040000000000000036,0.0,0.33,0.0,0.14999999999999997,0.3,0.0,0.16999999999999998,0.33,0.33,0.12,0.3301514803843836,0.12341917832323164,0.11883841469549923,0.06440696298331372,0.058720297976895604
0,0.0,0.06,-0.04999999999999999,-0.10999999999999999,-0.18,0.06,0.11000000000000004,0.13999999999999996,-0.030000000000000027,0.0,0.33,0.0,0.14999999999999997,0.31,0.0,0.16999999999999998,0.34,0.33,0.10999999999999999,0.33034073318317864,0.11630823683846268,0.11193599873205239,0.05900589210876293,0.05379610226175032
0,0.0,0.04999999999999999,-0.06,-0.11000000000000004,-0.17000000000000004,0.04999999999999999,0.10000000000000003,0.12999999999999995,-0.040000000000000036,0.0,0.33,0.0,0.15999999999999998,0.32,0.0,0.16999999999999998,0.34,0.33,0.10999999999999999,0.330037876614185,0.11641496614455314,0.11277988416471108,0.05906003838499583,0.05587043603852742
0,0.0,0.04999999999999999,-0.050000000000000044,-0.10000000000000003,-0.17000000000000004,0.06,0.10000000000000003,0.13999999999999996,-0.040000000000000036,0.0,0.33,0.0,0.15999999999999998,0.34,0.0,0.18,0.35000000000000003,0.32,0.11000000000000004,0.32503845926290015,0.1215022703645441,0.12201960383409562,0.06240183962242729,0.05672977935435625
0,0.0,0.050000000000000044,-0.06,-0.09999999999999998,-0.16999999999999998,0.050000000000000044,0.09000000000000008,0.13,-0.03999999999999998,0.0,0.33,0.0,0.15999999999999998,0.34,0.0,0.16999999999999998,0.35000000000000003,0.32,0.11000000000000004,0.32503845926290015,0.1215022703645441,0.1209353826516218,0.05910277251435086,0.05581390212671488
0,0.0,0.050000000000000044,-0.04999999999999999,-0.09999999999999998,-0.15999999999999998,0.050000000000000044,0.09999999999999998,0.14,-0.03999999999999998,0.0,0.32,0.0,0.16999999999999998,0.34,0.0,0.16999999999999998,0.35000000000000003,0.32,0.10000000000000003,0.3200390601161052,0.11291941048094188,0.11165867303024553,0.05536838266004405,0.055368382660044055
0,0.0,0.06000000000000005,-0.04999999999999999,-0.08999999999999997,-0.15999999999999998,0.06000000000000005,0.09999999999999998,0.14,-0.02999999999999997,0.0,0.32,0.0,0.16999999999999998,0.34,0.0,0.16999999999999998,0.35000000000000003,0.32,0.11000000000000004,0.32035136959282695,0.12327998099846438,0.12270479910048301,0.05996751048902159,0.05996751048902159
0,0.0,0.040000000000000036,-0.04999999999999999,-0.09999999999999998,-0.15999999999999998,0.06000000000000005,0.09999999999999998,0.14,-0.03999999999999998,0.0,0.32,0.0,0.16999999999999998,0.34,0.0,0.16999999999999998,0.35000000000000003,0.32,0.11000000000000004,0.32,0.1234153461132367,0.1228395326482888,0.06003335661321963,0.060912655191675914
0,0.0,0.040000000000000036,-0.06,-0.10999999999999999,-0.18,0.050000000000000044,0.09999999999999998,0.13,-0.04999999999999999,0.0,0.33,0.0,0.15999999999999998,0.33,0.0,0.18,0.35000000000000003,0.32,0.11000000000000004,0.32503845926290015,0.1215022703645441,0.1188336598474133,0.06322235192751509,0.05672977935435625
0,0.0,0.040000000000000036,-0.04999999999999999,-0.10999999999999999,-0.18,0.06000000000000005,0.09999999999999998,0.14,-0.04999999999999999,0.0,0.33,0.0,0.15999999999999998,0.32,0.010000000000000009,0.18,0.35000000000000003,0.32,0.11045361017187265,0.32503845926290015,0.11869299264321775,0.11737223824019269,0.05934649632160887,0.05806796285783637
0,0.0,0.040000000000000036,-0.06,-0.12,-0.19,0.050000000000000044,0.09999999999999998,0.14,-0.06,0.0,0.33,-0.010000000000000009,0.14999999999999997,0.31,0.010000000000000009,0.16999999999999998,0.34,0.32,0.11180339887498954,0.3251538097577822,0.11761401897899987,0.11876442800429167,0.05763938250624405,0.058756725590189865
0,0.0,0.040000000000000036,-0.06,-0.12,-0.2,0.06000000000000005,0.09999999999999998,0.15000000000000002,-0.06,0.0,0.32,-0.010000000000000009,0.13999999999999996,0.29,0.010000000000000009,0.16999999999999998,0.33,0.32,0.12165525060596445,0.32015621187164245,0.12631358577452992,0.12579813484987498,0.06266908834622013,0.06138880489025389
0,0.0,0.040000000000000036,-0.06,-0.12,-0.2,0.06000000000000005,0.10999999999999999,0.15000000000000002,-0.04999999999999999,0.0,0.32,-0.010000000000000009,0.13999999999999996,0.27999999999999997,0.0,0.16999999999999998,0.33,0.32,0.120415945787923,0.3200390601161052,0.12869863646735927,0.1211631046371428,0.06667236164756837,0.060785678464343185
0,0.0,0.040000000000000036,-0.04999999999999999,-0.12,-0.21000000000000002,0.06000000000000005,0.10999999999999999,0.16000000000000003,-0.04999999999999999,0.0,0.32,-0.020000000000000018,0.12999999999999995,0.26999999999999996,0.010000000000000009,0.16999999999999998,0.32,0.31,0.11401754250991385,0.3150396800404673,0.1178865099116247,0.11986978661478072,0.060667986071774614,0.05990756944305376
0,0.0,0.030000000000000027,-0.06,-0.13,-0.22000000000000003,0.050000000000000044,0.10999999999999999,0.15000000000000002,-0.06,0.0,0.32,-0.020000000000000018,0.12999999999999995,0.24999999999999994,0.010000000000000009,0.16999999999999998,0.32,0.31,0.11401754250991385,0.3153569406244296,0.1177679117830984,0.11347165722533563,0.061781821469201505,0.05984730024324597
0,0.0,0.030000000000000027,-0.06,-0.13,-0.22000000000000003,0.050000000000000044,0.10999999999999999,0.16000000000000003,-0.06,0.0,0.32,-0.010000000000000009,0.11999999999999994,0.23999999999999994,0.0,0.16999999999999998,0.32,0.32,0.11045361017187265,0.32035136959282695,0.11666916069487801,0.10233902721876358,0.06215771069450655,0.05090747739347925
0,0.0,0.030000000000000027,-0.04999999999999999,-0.13,-0.22000000000000003,0.05999999999999994,0.10999999999999999,0.16000000000000003,-0.06,0.0,0.32,-0.010000000000000009,0.11999999999999994,0.23000000000000004,0.0,0.16999999999999998,0.32,0.31,0.11045361017187254,0.3153569406244296,0.11742502930076086,0.1030114677776966,0.062064369186951,0.05346326555872838
0,0.0,0.030000000000000027,-0.04999999999999999,-0.13,-0.22000000000000003,0.05999999999999994,0.10999999999999999,0.16000000000000003,-0.06,0.0,0.33,-0.010000000000000009,0.11999999999999994,0.22000000000000003,0.010000000000000009,0.16999999999999998,0.32,0.32,0.11180339887498941,0.32534596969994883,0.11193535147475964,0.09828477033273045,0.05760533880679648,0.05245507784102937
0,0.0,0.020000000000000018,-0.06,-0.14,-0.23000000000000004,0.04999999999999993,0.09999999999999998,0.14,-0.07,0.0,0.33,-0.020000000000000018,0.11999999999999994,0.22000000000000003,0.010000000000000009,0.16999999999999998,0.32,0.32,0.11401754250991374,0.32596012026013244,0.11291225119794675,0.10287628206620171,0.05863546407302341,0.056401919032850564
0,0.0,0.020000000000000018,-0.06,-0.14,-0.23000000000000004,0.04999999999999993,0.09999999999999998,0.14,-0.07,0.0,0.33,-0.020000000000000018,0.11999999999999994,0.22000000000000003,0.010000000000000009,0.16999999999999998,0.33,0.32,0.11401754250991374,0.32596012026013244,0.116275534829989,0.10287628206620171,0.05863546407302341,0.056401919032850564
0,0.0,0.020000000000000018,-0.06,-0.13,-0.23000000000000004,0.04999999999999993,0.09999999999999998,0.13,-0.07,0.0,0.33,-0.020000000000000018,0.11999999999999994,0.23000000000000004,0.0,0.16999999999999998,0.33,0.32,0.11180339887498941,0.32596012026013244,0.11646761731207919,0.10369638940903671,0.06077925342630344,0.05368754921931589
0,0.0,0.020000000000000018,-0.06,-0.13,-0.23000000000000004,0.04999999999999993,0.09999999999999998,0.13,-0.07,0.0,0.33,-0.020000000000000018,0.11999999999999994,0.23000000000000004,0.010000000000000009,0.16999999999999998,0.34,0.32,0.11401754250991374,0.32596012026013244,0.11877413067518974,0.10574998261715887,0.05863546407302341,0.05475077222125297
0,0.0,0.020000000000000018,-0.06,-0.13,-0.22000000000000003,0.04999999999999993,0.09999999999999998,0.12,-0.07,0.0,0.33,-0.020000000000000018,0.12999999999999995,0.24999999999999994,0.0,0.16999999999999998,0.35000000000000003,0.32,0.11180339887498941,0.32596012026013244,0.12242644850732881,0.1076486660117887,0.06077925342630344,0.056776134174181855
0,0.0,0.030000000000000027,-0.04999999999999999,-0.12,-0.21000000000000002,0.05999999999999994,0.09999999999999998,0.13,-0.06,0.0,0.34,-0.010000000000000009,0.13999999999999996,0.26999999999999996,0.010000000000000009,0.18,0.36000000000000004,0.33,0.11180339887498941,0.33533565274214433,0.11900357016065798,0.107520666114094,0.05822710478322093,0.05518875005382284
0,0.0,0.030000000000000027,-0.04999999999999999,-0.12,-0.21000000000000002,0.05999999999999994,0.09999999999999998,0.12,-0.06,0.0,0.34,-0.010000000000000009,0.13999999999999996,0.27999999999999997,0.010000000000000009,0.18,0.36000000000000004,0.33,0.11180339887498941,0.33533565274214433,0.11839485225491189,0.1104278433258198,0.05822710478322093,0.05518875005382284
0,0.0,0.030000000000000027,-0.06,-0.12,-0.21000000000000002,0.05999999999999994,0.09999999999999998,0.12,-0.06,0.0,0.34,-0.010000000000000009,0.14999999999999997,0.29,0.010000000000000009,0.18,0.36000000000000004,0.33,0.12165525060596434,0.33533565274214433,0.12882752730650193,0.12168229412093794,0.06335793988144224,0.061992985733262555
0,0.0,0.030000000000000027,-0.06,-0.12,-0.2,0.050000000000000044,0.09999999999999998,0.12,-0.06,0.0,0.34,-0.010000000000000009,0.14999999999999997,0.29,0.010000000000000009,0.18,0.36000000000000004,0.33,0.11180339887498954,0.33533565274214433,0.11900357016065807,0.11037750010764581,0.05907994749187333,0.05697268697293437
0,0.0,0.040000000000000036,-0.06,-0.10999999999999999,-0.19,0.06000000000000005,0.10999999999999999,0.14,-0.04999999999999999,0.0,0.35000000000000003,0.0,0.15999999999999998,0.31,0.020000000000000018,0.19,0.37000000000000005,0.34,0.12165525060596445,0.3450362299817224,0.12658802277249542,0.11852374885405524,0.062478555749964554,0.059104332612401014
0,0.0,0.040000000000000036,-0.06,-0.12,-0.2,0.06000000000000005,0.10999999999999999,0.14,-0.06,0.0,0.34,0.0,0.15999999999999998,0.31,0.020000000000000018,0.19,0.37000000000000005,0.34,0.12165525060596445,0.340147027033899,0.12840757280500753,0.12165525060596444,0.06337660957572396,0.061116095935262384
0,0.0,0.040000000000000036,-0.06,-0.12,-0.2,0.06000000000000005,0.10999999999999999,0.14,-0.06,0.0,0.33,-0.010000000000000009,0.14999999999999997,0.31,0.010000000000000009,0.18,0.36000000000000004,0.33,0.12165525060596445,0.3301514803843836,0.1322951939740211,0.1287056238657772,0.06529537685420088,0.06296642472144846
0,0.0,0.030000000000000027,-0.06,-0.12,-0.21000000000000002,0.06000000000000005,0.09999999999999998,0.15000000000000002,-0.06,0.0,0.33,-0.010000000000000009,0.15999999999999998,0.31,0.010000000000000009,0.16999999999999998,0.35000000000000003,0.32,0.12165525060596445,0.32534596969994883,0.13151348196153742,0.13214984123523527,0.061669422076686894,0.06741043148525214
